"city_cn","year","robot_install","robot_stock","province_cn","city","company","Yangtze","region"
"湖州市",2007,NA,NA,"浙江省",330500,39,1,"east"
"湖州市",2008,0.594182802653211,1.68890514310928,"浙江省",330500,49,1,"east"
"湖州市",2009,0.341573559294529,2.03047870240381,"浙江省",330500,56,1,"east"
"湖州市",2010,1.945777529046,3.97625623144982,"浙江省",330500,67,1,"east"
"湖州市",2011,2.8623376317785,6.83859386322832,"浙江省",330500,77,1,"east"
"湖州市",2012,2.93092024555775,9.76951410878607,"浙江省",330500,93,1,"east"
"湖州市",2013,4.37448125031801,14.1439953591041,"浙江省",330500,115,1,"east"
"湖州市",2014,7.63223598306393,21.776231342168,"浙江省",330500,143,1,"east"
"湖州市",2015,9.09475668846675,30.873598089287,"浙江省",330500,185,1,"east"
"湖州市",2016,11.4888831920098,42.3627185593561,"浙江省",330500,238,1,"east"
"湖州市",2017,18.8429257581999,61.2073052639711,"浙江省",330500,311,1,"east"
"湖州市",2018,17.966555618939,78.6232084329938,"浙江省",330500,473,1,"east"
"湖州市",2019,15.9357476451281,94.0159934851922,"浙江省",330500,671,1,"east"
"湖州市",2020,13.9049396713172,107.920933156509,"浙江省",330500,1452,1,"east"
"湖州市",2021,11.874132,121.82587,"浙江省",330500,2482,1,"east"
"湖州市",2022,9.8433237,135.73081,"浙江省",330500,3542,1,"east"
"湖州市",2023,NA,NA,"浙江省",330500,4554,1,"east"
"绍兴市",1990,NA,NA,"浙江省",330600,0,1,"east"
"绍兴市",1991,NA,NA,"浙江省",330600,1,1,"east"
"绍兴市",1992,NA,NA,"浙江省",330600,2,1,"east"
"绍兴市",1993,NA,NA,"浙江省",330600,2,1,"east"
"绍兴市",1994,NA,NA,"浙江省",330600,2,1,"east"
"绍兴市",1995,NA,NA,"浙江省",330600,2,1,"east"
"绍兴市",1996,NA,NA,"浙江省",330600,4,1,"east"
"绍兴市",1997,NA,NA,"浙江省",330600,5,1,"east"
"绍兴市",1998,NA,NA,"浙江省",330600,7,1,"east"
"绍兴市",1999,NA,NA,"浙江省",330600,11,1,"east"
"绍兴市",2000,NA,NA,"浙江省",330600,15,1,"east"
"绍兴市",2001,NA,NA,"浙江省",330600,18,1,"east"
"绍兴市",2002,NA,NA,"浙江省",330600,21,1,"east"
"绍兴市",2003,NA,NA,"浙江省",330600,30,1,"east"
"绍兴市",2004,NA,NA,"浙江省",330600,32,1,"east"
"绍兴市",2005,NA,NA,"浙江省",330600,37,1,"east"
"绍兴市",2006,NA,NA,"浙江省",330600,51,1,"east"
"绍兴市",2007,NA,NA,"浙江省",330600,56,1,"east"
"绍兴市",2008,0.512199867420975,1.4572065088954,"浙江省",330600,66,1,"east"
"绍兴市",2009,0.2957806153999,1.7529871242953,"浙江省",330600,78,1,"east"
"绍兴市",2010,1.67837564447529,3.43136276877059,"浙江省",330600,89,1,"east"
"绍兴市",2011,2.47077874471576,5.90214151348635,"浙江省",330600,108,1,"east"
"绍兴市",2012,2.53556628866238,8.43770780214873,"浙江省",330600,126,1,"east"
"绍兴市",2013,3.78594586329527,12.223653665444,"浙江省",330600,153,1,"east"
"绍兴市",2014,6.58513706302851,18.8087907284725,"浙江省",330600,200,1,"east"
"绍兴市",2015,7.83895936968863,26.6575651279423,"浙江省",330600,243,1,"east"
"绍兴市",2016,9.90031231941242,36.5587697227893,"浙江省",330600,311,1,"east"
"绍兴市",2017,16.2388470725145,52.8038627233464,"浙江省",330600,401,1,"east"
"绍兴市",2018,15.4721819549771,67.8040321936604,"浙江省",330600,575,1,"east"
"绍兴市",2019,13.7271582886972,81.0623602775746,"浙江省",330600,786,1,"east"
"绍兴市",2020,11.9821346224174,93.0444948999919,"浙江省",330600,1669,1,"east"
"绍兴市",2021,10.237111,105.02663,"浙江省",330600,2872,1,"east"
"绍兴市",2022,8.4920873,117.00876,"浙江省",330600,3916,1,"east"
"绍兴市",2023,NA,NA,"浙江省",330600,4994,1,"east"
"金华市",1990,NA,NA,"浙江省",330700,0,1,"east"
"金华市",1991,NA,NA,"浙江省",330700,0,1,"east"
"金华市",1992,NA,NA,"浙江省",330700,0,1,"east"
"金华市",1993,NA,NA,"浙江省",330700,2,1,"east"
"金华市",1994,NA,NA,"浙江省",330700,4,1,"east"
"金华市",1995,NA,NA,"浙江省",330700,4,1,"east"
"金华市",1996,NA,NA,"浙江省",330700,6,1,"east"
"金华市",1997,NA,NA,"浙江省",330700,7,1,"east"
"金华市",1998,NA,NA,"浙江省",330700,8,1,"east"
"金华市",1999,NA,NA,"浙江省",330700,11,1,"east"
"金华市",2000,NA,NA,"浙江省",330700,15,1,"east"
"金华市",2001,NA,NA,"浙江省",330700,18,1,"east"
"金华市",2002,NA,NA,"浙江省",330700,25,1,"east"
"金华市",2003,NA,NA,"浙江省",330700,34,1,"east"
"金华市",2004,NA,NA,"浙江省",330700,41,1,"east"
"金华市",2005,NA,NA,"浙江省",330700,47,1,"east"
"金华市",2006,NA,NA,"浙江省",330700,62,1,"east"
"金华市",2007,NA,NA,"浙江省",330700,72,1,"east"
"金华市",2008,0.335115968051589,0.952032917795312,"浙江省",330700,80,1,"east"
"金华市",2009,0.193461663016427,1.14549458081174,"浙江省",330700,100,1,"east"
"金华市",2010,1.0970107410515,2.24250532186324,"浙江省",330700,114,1,"east"
"金华市",2011,1.61627779119414,3.85878311305738,"浙江省",330700,134,1,"east"
"金华市",2012,1.65753440336026,5.51631751641764,"浙江省",330700,163,1,"east"
"金华市",2013,2.47598541202451,7.99230292844215,"浙江省",330700,211,1,"east"
"金华市",2014,4.30316002316602,12.2954629516082,"浙江省",330700,275,1,"east"
"金华市",2015,5.13567456925387,17.4359123400009,"浙江省",330700,363,1,"east"
"金华市",2016,6.49849344553181,23.9348398599999,"浙江省",330700,478,1,"east"
"金华市",2017,10.6508139590926,34.5886923403627,"浙江省",330700,684,1,"east"
"金华市",2018,10.2181309549907,44.4979382608234,"浙江省",330700,926,1,"east"
"金华市",2019,9.04648849388523,53.2384205203417,"浙江省",330700,1284,1,"east"
"金华市",2020,7.87484603277972,61.1132665531214,"浙江省",330700,3308,1,"east"
"金华市",2021,6.7032036,68.988113,"浙江省",330700,5491,1,"east"
"金华市",2022,5.5315611,76.862959,"浙江省",330700,7637,1,"east"
"金华市",2023,NA,NA,"浙江省",330700,10265,1,"east"
"衢州市",1990,NA,NA,"浙江省",330800,0,1,"east"
"衢州市",1991,NA,NA,"浙江省",330800,0,1,"east"
"衢州市",1992,NA,NA,"浙江省",330800,0,1,"east"
"衢州市",1993,NA,NA,"浙江省",330800,0,1,"east"
"衢州市",1994,NA,NA,"浙江省",330800,0,1,"east"
"衢州市",1995,NA,NA,"浙江省",330800,0,1,"east"
"衢州市",1996,NA,NA,"浙江省",330800,0,1,"east"
"衢州市",1997,NA,NA,"浙江省",330800,0,1,"east"
"衢州市",1998,NA,NA,"浙江省",330800,0,1,"east"
"衢州市",1999,NA,NA,"浙江省",330800,0,1,"east"
"衢州市",2000,NA,NA,"浙江省",330800,0,1,"east"
"衢州市",2001,NA,NA,"浙江省",330800,3,1,"east"
"衢州市",2002,NA,NA,"浙江省",330800,5,1,"east"
"衢州市",2003,NA,NA,"浙江省",330800,8,1,"east"
"衢州市",2004,NA,NA,"浙江省",330800,9,1,"east"
"衢州市",2005,NA,NA,"浙江省",330800,12,1,"east"
"衢州市",2006,NA,NA,"浙江省",330800,18,1,"east"
"衢州市",2007,NA,NA,"浙江省",330800,23,1,"east"
"衢州市",2008,0.39496986971703,1.12158138663349,"浙江省",330800,23,1,"east"
"衢州市",2009,0.227290423333109,1.3488718099666,"浙江省",330800,28,1,"east"
"衢州市",2010,1.29254945328476,2.64142126325136,"浙江省",330800,35,1,"east"
"衢州市",2011,1.90314915179969,4.54457041505105,"浙江省",330800,41,1,"east"
"衢州市",2012,1.94898592380512,6.49355633885617,"浙江省",330800,47,1,"east"
"衢州市",2013,2.91080788312504,9.40436422198121,"浙江省",330800,59,1,"east"
"衢州市",2014,5.07012549748006,14.4744897194613,"浙江省",330800,76,1,"east"
"衢州市",2015,6.05481654679823,20.5310612960023,"浙江省",330800,102,1,"east"
"衢州市",2016,7.65851218045315,28.1897330246139,"浙江省",330800,125,1,"east"
"衢州市",2017,12.551221841646,40.7420717033689,"浙江省",330800,154,1,"east"
"衢州市",2018,12.0404130832884,52.4169767447075,"浙江省",330800,201,1,"east"
"衢州市",2019,10.665479040958,62.7220968687715,"浙江省",330800,266,1,"east"
"衢州市",2020,9.2905449986276,72.0126418673991,"浙江省",330800,539,1,"east"
"衢州市",2021,7.915611,81.303187,"浙江省",330800,957,1,"east"
"衢州市",2022,6.5406769,90.593732,"浙江省",330800,1330,1,"east"
"衢州市",2023,NA,NA,"浙江省",330800,1775,1,"east"
"舟山市",1990,NA,NA,"浙江省",330900,0,1,"east"
"舟山市",1991,NA,NA,"浙江省",330900,0,1,"east"
"舟山市",1992,NA,NA,"浙江省",330900,1,1,"east"
"舟山市",1993,NA,NA,"浙江省",330900,1,1,"east"
"舟山市",1994,NA,NA,"浙江省",330900,1,1,"east"
"舟山市",1995,NA,NA,"浙江省",330900,1,1,"east"
"舟山市",1996,NA,NA,"浙江省",330900,2,1,"east"
"舟山市",1997,NA,NA,"浙江省",330900,3,1,"east"
"舟山市",1998,NA,NA,"浙江省",330900,3,1,"east"
"舟山市",1999,NA,NA,"浙江省",330900,3,1,"east"
"舟山市",2000,NA,NA,"浙江省",330900,5,1,"east"
"舟山市",2001,NA,NA,"浙江省",330900,5,1,"east"
"舟山市",2002,NA,NA,"浙江省",330900,5,1,"east"
"舟山市",2003,NA,NA,"浙江省",330900,5,1,"east"
"舟山市",2004,NA,NA,"浙江省",330900,7,1,"east"
"舟山市",2005,NA,NA,"浙江省",330900,8,1,"east"
"舟山市",2006,NA,NA,"浙江省",330900,12,1,"east"
"舟山市",2007,NA,NA,"浙江省",330900,14,1,"east"
"舟山市",2008,0.332971996796932,0.94607219057764,"浙江省",330900,17,1,"east"
"舟山市",2009,0.191848162416644,1.13792035299428,"浙江省",330900,18,1,"east"
"舟山市",2010,1.09008399968708,2.22800435268137,"浙江省",330900,23,1,"east"
"舟山市",2011,1.60500505946132,3.83300941214269,"浙江省",330900,28,1,"east"
"舟山市",2012,1.6451547714152,5.47816418355789,"浙江省",330900,30,1,"east"
"舟山市",2013,2.45783709976369,7.93600128332158,"浙江省",330900,42,1,"east"
"舟山市",2014,4.27781117980036,12.2138124631219,"浙江省",330900,53,1,"east"
"舟山市",2015,5.10702032581525,17.3239551332736,"浙江省",330900,62,1,"east"
"舟山市",2016,6.45272695283725,23.776965935596,"浙江省",330900,80,1,"east"
"舟山市",2017,10.5747481652772,34.3537010472691,"浙江省",330900,94,1,"east"
"舟山市",2018,10.1347373542569,44.1807598837818,"浙江省",330900,133,1,"east"
"舟山市",2019,8.99010927530995,52.8667721139858,"浙江省",330900,196,1,"east"
"舟山市",2020,7.84548119636302,60.7122533103488,"浙江省",330900,486,1,"east"
"舟山市",2021,6.7008531,68.557735,"浙江省",330900,844,1,"east"
"舟山市",2022,5.556225,76.403216,"浙江省",330900,1106,1,"east"
"舟山市",2023,NA,NA,"浙江省",330900,1374,1,"east"
"台州市",1990,NA,NA,"浙江省",331000,0,1,"east"
"台州市",1991,NA,NA,"浙江省",331000,1,1,"east"
"台州市",1992,NA,NA,"浙江省",331000,1,1,"east"
"台州市",1993,NA,NA,"浙江省",331000,2,1,"east"
"台州市",1994,NA,NA,"浙江省",331000,2,1,"east"
"台州市",1995,NA,NA,"浙江省",331000,2,1,"east"
"台州市",1996,NA,NA,"浙江省",331000,4,1,"east"
"台州市",1997,NA,NA,"浙江省",331000,8,1,"east"
"台州市",1998,NA,NA,"浙江省",331000,11,1,"east"
"台州市",1999,NA,NA,"浙江省",331000,11,1,"east"
"台州市",2000,NA,NA,"浙江省",331000,14,1,"east"
"台州市",2001,NA,NA,"浙江省",331000,17,1,"east"
"台州市",2002,NA,NA,"浙江省",331000,21,1,"east"
"台州市",2003,NA,NA,"浙江省",331000,23,1,"east"
"台州市",2004,NA,NA,"浙江省",331000,29,1,"east"
"台州市",2005,NA,NA,"浙江省",331000,31,1,"east"
"台州市",2006,NA,NA,"浙江省",331000,40,1,"east"
"台州市",2007,NA,NA,"浙江省",331000,46,1,"east"
"台州市",2008,0.334385998559546,0.950872363916903,"浙江省",331000,51,1,"east"
"台州市",2009,0.193682650416152,1.14455501433305,"浙江省",331000,54,1,"east"
"台州市",2010,1.09548157166209,2.24003658599515,"浙江省",331000,69,1,"east"
"台州市",2011,1.61477056853979,3.85480715453494,"浙江省",331000,86,1,"east"
"台州市",2012,1.65856914432718,5.51337629886212,"浙江省",331000,100,1,"east"
"台州市",2013,2.4782008604228,7.99157715928492,"浙江省",331000,127,1,"east"
"台州市",2014,4.29867909591576,12.2902562552007,"浙江省",331000,164,1,"east"
"台州市",2015,5.12522139064025,17.4241545626952,"浙江省",331000,201,1,"east"
"台州市",2016,6.48186195396343,23.9068053272817,"浙江省",331000,255,1,"east"
"台州市",2017,10.6214371950845,34.5337641967281,"浙江省",331000,323,1,"east"
"台州市",2018,10.1789520595896,44.4057734552422,"浙江省",331000,440,1,"east"
"台州市",2019,9.01696631448391,53.1168773216855,"浙江省",331000,584,1,"east"
"台州市",2020,7.85498056937817,60.9718578910636,"浙江省",331000,1413,1,"east"
"台州市",2021,6.6929948,68.826838,"浙江省",331000,2375,1,"east"
"台州市",2022,5.5310091,76.681819,"浙江省",331000,3288,1,"east"
"台州市",2023,NA,NA,"浙江省",331000,4506,1,"east"
"丽水市",1990,NA,NA,"浙江省",331100,1,1,"east"
"丽水市",1991,NA,NA,"浙江省",331100,1,1,"east"
"丽水市",1992,NA,NA,"浙江省",331100,1,1,"east"
"丽水市",1993,NA,NA,"浙江省",331100,1,1,"east"
"丽水市",1994,NA,NA,"浙江省",331100,1,1,"east"
"丽水市",1995,NA,NA,"浙江省",331100,1,1,"east"
"丽水市",1996,NA,NA,"浙江省",331100,1,1,"east"
"丽水市",1997,NA,NA,"浙江省",331100,2,1,"east"
"丽水市",1998,NA,NA,"浙江省",331100,3,1,"east"
"丽水市",1999,NA,NA,"浙江省",331100,5,1,"east"
"丽水市",2000,NA,NA,"浙江省",331100,5,1,"east"
"丽水市",2001,NA,NA,"浙江省",331100,5,1,"east"
"丽水市",2002,NA,NA,"浙江省",331100,7,1,"east"
"丽水市",2003,NA,NA,"浙江省",331100,10,1,"east"
"丽水市",2004,NA,NA,"浙江省",331100,14,1,"east"
"丽水市",2005,NA,NA,"浙江省",331100,16,1,"east"
"丽水市",2006,NA,NA,"浙江省",331100,18,1,"east"
"丽水市",2007,NA,NA,"浙江省",331100,19,1,"east"
"丽水市",2008,0.233858689099352,0.662998384553486,"浙江省",331100,21,1,"east"
"丽水市",2009,0.134946820788407,0.797945205341893,"浙江省",331100,26,1,"east"
"丽水市",2010,0.764713347011462,1.56265855235335,"浙江省",331100,39,1,"east"
"丽水市",2011,1.12840138899409,2.69105994134745,"浙江省",331100,46,1,"east"
"丽水市",2012,1.15608165442906,3.8471415957765,"浙江省",331100,57,1,"east"
"丽水市",2013,1.73029006423658,5.57743166001308,"浙江省",331100,69,1,"east"
"丽水市",2014,3.00289812293733,8.58032978295041,"浙江省",331100,85,1,"east"
"丽水市",2015,3.60710490305997,12.1891131309072,"浙江省",331100,106,1,"east"
"丽水市",2016,4.56842667051272,16.7576923873196,"浙江省",331100,135,1,"east"
"丽水市",2017,7.46320029761605,24.2219607862336,"浙江省",331100,188,1,"east"
"丽水市",2018,7.27091848266665,31.2772610556288,"浙江省",331100,252,1,"east"
"丽水市",2019,6.43478627090172,37.4992379118798,"浙江省",331100,332,1,"east"
"丽水市",2020,5.5986540591368,43.0978919710166,"浙江省",331100,770,1,"east"
"丽水市",2021,4.7625218,48.696546,"浙江省",331100,1311,1,"east"
"丽水市",2022,3.9263896,54.2952,"浙江省",331100,1747,1,"east"
"丽水市",2023,NA,NA,"浙江省",331100,2246,1,"east"
"合肥市",1990,NA,NA,"安徽省",340100,4,1,"central"
"合肥市",1991,NA,NA,"安徽省",340100,4,1,"central"
"合肥市",1992,NA,NA,"安徽省",340100,4,1,"central"
"合肥市",1993,NA,NA,"安徽省",340100,7,1,"central"
"合肥市",1994,NA,NA,"安徽省",340100,9,1,"central"
"合肥市",1995,NA,NA,"安徽省",340100,12,1,"central"
"合肥市",1996,NA,NA,"安徽省",340100,15,1,"central"
"合肥市",1997,NA,NA,"安徽省",340100,18,1,"central"
"合肥市",1998,NA,NA,"安徽省",340100,22,1,"central"
"合肥市",1999,NA,NA,"安徽省",340100,31,1,"central"
"合肥市",2000,NA,NA,"安徽省",340100,40,1,"central"
"合肥市",2001,NA,NA,"安徽省",340100,50,1,"central"
"合肥市",2002,NA,NA,"安徽省",340100,68,1,"central"
"合肥市",2003,NA,NA,"安徽省",340100,86,1,"central"
"合肥市",2004,NA,NA,"安徽省",340100,112,1,"central"
"合肥市",2005,NA,NA,"安徽省",340100,151,1,"central"
"合肥市",2006,NA,NA,"安徽省",340100,183,1,"central"
"合肥市",2007,NA,NA,"安徽省",340100,231,1,"central"
"合肥市",2008,0.317219557440103,0.900900483577996,"安徽省",340100,283,1,"central"
"合肥市",2008,0.146116182780914,0.413485068161435,"安徽省",340100,283,1,"central"
"合肥市",2009,0.18295507542681,1.08385555900481,"安徽省",340100,355,1,"central"
"合肥市",2009,0.0854499051005571,0.498934973261992,"安徽省",340100,355,1,"central"
"合肥市",2010,1.03818770605333,2.12204326505814,"安徽省",340100,425,1,"central"
"合肥市",2010,0.477318318543189,0.976253291805181,"安徽省",340100,425,1,"central"
"合肥市",2011,1.52949301536061,3.65153628041875,"安徽省",340100,529,1,"central"
"合肥市",2011,0.708071671446178,1.68432496325136,"安徽省",340100,529,1,"central"
"合肥市",2012,1.56768646330967,5.21922274372842,"安徽省",340100,649,1,"central"
"合肥市",2012,0.728202266546794,2.41252722979815,"安徽省",340100,649,1,"central"
"合肥市",2013,2.34153189144979,7.56075463517822,"安徽省",340100,819,1,"central"
"合肥市",2013,1.09129243761212,3.50381966741027,"安徽省",340100,819,1,"central"
"合肥市",2014,4.07184081226005,11.6325954474383,"安徽省",340100,1160,1,"central"
"合肥市",2014,1.87254101691494,5.37636068432521,"安徽省",340100,1160,1,"central"
"合肥市",2015,4.86122146557407,16.4972289634937,"安徽省",340100,1520,1,"central"
"合肥市",2015,2.25676376189611,7.6387006344583,"安徽省",340100,1520,1,"central"
"合肥市",2016,6.15319280647652,22.6507319563776,"安徽省",340100,2049,1,"central"
"合肥市",2016,2.88114962924853,10.5203571899102,"安徽省",340100,2049,1,"central"
"合肥市",2017,10.0847076693335,32.7376109305629,"安徽省",340100,2798,1,"central"
"合肥市",2017,4.69692909750257,15.2208347708363,"安徽省",340100,2798,1,"central"
"合肥市",2018,9.6805627409056,42.1254400451629,"安徽省",340100,3817,1,"central"
"合肥市",2018,4.65771792124516,19.7461715105358,"安徽省",340100,3817,1,"central"
"合肥市",2019,8.56717760640223,50.4031178883007,"安徽省",340100,5489,1,"central"
"合肥市",2019,4.08254991012764,23.6960993724443,"安徽省",340100,5489,1,"central"
"合肥市",2020,7.45379247189886,57.8569103601995,"安徽省",340100,8353,1,"central"
"合肥市",2020,3.50738189901012,27.2034812714544,"安徽省",340100,8353,1,"central"
"合肥市",2021,6.3404073,65.310703,"安徽省",340100,15702,1,"central"
"合肥市",2021,2.9322139,30.710863,"安徽省",340100,15702,1,"central"
"合肥市",2022,5.2270222,72.764495,"安徽省",340100,23305,1,"central"
"合肥市",2022,2.3570459,34.218245,"安徽省",340100,23305,1,"central"
"合肥市",2023,NA,NA,"安徽省",340100,32401,1,"central"
"芜湖市",1990,NA,NA,"安徽省",340200,0,1,"central"
"芜湖市",1991,NA,NA,"安徽省",340200,0,1,"central"
"芜湖市",1992,NA,NA,"安徽省",340200,0,1,"central"
"芜湖市",1993,NA,NA,"安徽省",340200,0,1,"central"
"芜湖市",1994,NA,NA,"安徽省",340200,0,1,"central"
"芜湖市",1995,NA,NA,"安徽省",340200,0,1,"central"
"芜湖市",1996,NA,NA,"安徽省",340200,0,1,"central"
"芜湖市",1997,NA,NA,"安徽省",340200,0,1,"central"
"芜湖市",1998,NA,NA,"安徽省",340200,1,1,"central"
"芜湖市",1999,NA,NA,"安徽省",340200,1,1,"central"
"芜湖市",2000,NA,NA,"安徽省",340200,2,1,"central"
"芜湖市",2001,NA,NA,"安徽省",340200,5,1,"central"
"芜湖市",2002,NA,NA,"安徽省",340200,7,1,"central"
"芜湖市",2003,NA,NA,"安徽省",340200,8,1,"central"
"芜湖市",2004,NA,NA,"安徽省",340200,10,1,"central"
"芜湖市",2005,NA,NA,"安徽省",340200,12,1,"central"
"芜湖市",2006,NA,NA,"安徽省",340200,15,1,"central"
"芜湖市",2007,NA,NA,"安徽省",340200,16,1,"central"
"芜湖市",2008,0.468145006582435,1.33059352683899,"安徽省",340200,20,1,"central"
"芜湖市",2009,0.26972602019205,1.60031954703104,"安徽省",340200,28,1,"central"
"芜湖市",2010,1.53301532130794,3.13333486833897,"安徽省",340200,37,1,"central"
"芜湖市",2011,2.25671280715653,5.39004767549551,"安徽省",340200,48,1,"central"
"芜湖市",2012,2.31289888881545,7.70294656431096,"安徽省",340200,63,1,"central"
"芜湖市",2013,3.45369803593655,11.1566446002475,"安徽省",340200,85,1,"central"
"芜湖市",2014,6.01408361659473,17.1707282168422,"安徽省",340200,108,1,"central"
"芜湖市",2015,7.17071775908686,24.3462706296673,"安徽省",340200,137,1,"central"
"芜湖市",2016,9.06225163850672,33.4089608730593,"安徽省",340200,188,1,"central"
"芜湖市",2017,14.8577662525467,48.2697973598031,"安徽省",340200,230,1,"central"
"芜湖市",2018,14.2015696311586,62.0387556048072,"安徽省",340200,308,1,"central"
"芜湖市",2019,12.5912767349867,74.2022420284899,"安徽省",340200,428,1,"central"
"芜湖市",2020,10.9809838388148,85.1832258673046,"安徽省",340200,911,1,"central"
"芜湖市",2021,9.3706909,96.16421,"安徽省",340200,2381,1,"central"
"芜湖市",2022,7.760398,107.14519,"安徽省",340200,5800,1,"central"
"芜湖市",2023,NA,NA,"安徽省",340200,8206,1,"central"
"蚌埠市",1990,NA,NA,"安徽省",340300,0,1,"central"
"蚌埠市",1991,NA,NA,"安徽省",340300,0,1,"central"
"蚌埠市",1992,NA,NA,"安徽省",340300,1,1,"central"
"蚌埠市",1993,NA,NA,"安徽省",340300,1,1,"central"
"蚌埠市",1994,NA,NA,"安徽省",340300,1,1,"central"
"蚌埠市",1995,NA,NA,"安徽省",340300,1,1,"central"
"蚌埠市",1996,NA,NA,"安徽省",340300,1,1,"central"
"蚌埠市",1997,NA,NA,"安徽省",340300,1,1,"central"
"蚌埠市",1998,NA,NA,"安徽省",340300,1,1,"central"
"蚌埠市",1999,NA,NA,"安徽省",340300,1,1,"central"
"蚌埠市",2000,NA,NA,"安徽省",340300,1,1,"central"
"蚌埠市",2001,NA,NA,"安徽省",340300,2,1,"central"
"蚌埠市",2002,NA,NA,"安徽省",340300,3,1,"central"
"蚌埠市",2003,NA,NA,"安徽省",340300,3,1,"central"
"蚌埠市",2004,NA,NA,"安徽省",340300,5,1,"central"
"蚌埠市",2005,NA,NA,"安徽省",340300,8,1,"central"
"蚌埠市",2006,NA,NA,"安徽省",340300,8,1,"central"
"蚌埠市",2007,NA,NA,"安徽省",340300,9,1,"central"
"蚌埠市",2008,0.304812552662277,0.864661081264825,"安徽省",340300,11,1,"central"
"蚌埠市",2009,0.175613385061928,1.04027446632675,"安徽省",340300,12,1,"central"
"蚌埠市",2010,0.997217847435784,2.03749231376254,"安徽省",340300,16,1,"central"
"蚌埠市",2011,1.4703773382236,3.50786965198614,"安徽省",340300,20,1,"central"
"蚌埠市",2012,1.50469656565307,5.01256621763921,"安徽省",340300,24,1,"central"
"蚌埠市",2013,2.24856988036053,7.26113609799974,"安徽省",340300,31,1,"central"
"蚌埠市",2014,3.91179086582106,11.1729269638208,"安徽省",340300,44,1,"central"
"蚌埠市",2015,4.68410221345284,15.8584329421762,"安徽省",340300,64,1,"central"
"蚌埠市",2016,5.93774452911032,21.7963050862776,"安徽省",340300,78,1,"central"
"蚌埠市",2017,9.71152843030679,31.5087268215224,"安徽省",340300,106,1,"central"
"蚌埠市",2018,9.39664784296636,40.6237529199046,"安徽省",340300,163,1,"central"
"蚌埠市",2019,8.30181023786047,48.647931910372,"安徽省",340300,232,1,"central"
"蚌埠市",2020,7.20697263275459,55.8549045431266,"安徽省",340300,338,1,"central"
"蚌埠市",2021,6.112135,63.061877,"安徽省",340300,656,1,"central"
"蚌埠市",2022,5.0172974,70.26885,"安徽省",340300,1092,1,"central"
"蚌埠市",2023,NA,NA,"安徽省",340300,1749,1,"central"
"淮南市",1990,NA,NA,"安徽省",340400,0,1,"central"
"淮南市",1991,NA,NA,"安徽省",340400,0,1,"central"
"淮南市",1992,NA,NA,"安徽省",340400,0,1,"central"
"淮南市",1993,NA,NA,"安徽省",340400,0,1,"central"
"淮南市",1994,NA,NA,"安徽省",340400,0,1,"central"
"淮南市",1995,NA,NA,"安徽省",340400,0,1,"central"
"淮南市",1996,NA,NA,"安徽省",340400,1,1,"central"
"淮南市",1997,NA,NA,"安徽省",340400,1,1,"central"
"淮南市",1998,NA,NA,"安徽省",340400,1,1,"central"
"淮南市",1999,NA,NA,"安徽省",340400,1,1,"central"
"淮南市",2000,NA,NA,"安徽省",340400,1,1,"central"
"淮南市",2001,NA,NA,"安徽省",340400,2,1,"central"
"淮南市",2002,NA,NA,"安徽省",340400,5,1,"central"
"淮南市",2003,NA,NA,"安徽省",340400,8,1,"central"
"淮南市",2004,NA,NA,"安徽省",340400,8,1,"central"
"淮南市",2005,NA,NA,"安徽省",340400,9,1,"central"
"淮南市",2006,NA,NA,"安徽省",340400,10,1,"central"
"淮南市",2007,NA,NA,"安徽省",340400,12,1,"central"
"淮南市",2008,0.104672340190046,0.296784016669593,"安徽省",340400,16,1,"central"
"淮南市",2009,0.0607535944301403,0.357537611099733,"安徽省",340400,22,1,"central"
"淮南市",2010,0.342468811114413,0.700006422214146,"安徽省",340400,23,1,"central"
"淮南市",2011,0.506388241941394,1.20639466415554,"安徽省",340400,27,1,"central"
"淮南市",2012,0.521798334902922,1.72819299905846,"安徽省",340400,32,1,"central"
"淮南市",2013,0.781863635427368,2.51005663448583,"安徽省",340400,36,1,"central"
"淮南市",2014,1.35148340978959,3.86154004427542,"安徽省",340400,39,1,"central"
"淮南市",2015,1.63369387946568,5.49766551686338,"安徽省",340400,51,1,"central"
"淮南市",2016,2.06395048512744,7.56183705591102,"安徽省",340400,67,1,"central"
"淮南市",2017,3.34860851779834,10.9119929511508,"安徽省",340400,89,1,"central"
"淮南市",2018,3.33183177909987,14.1480332465304,"安徽省",340400,119,1,"central"
"淮南市",2019,2.94931823056646,17.0020628692986,"安徽省",340400,160,1,"central"
"淮南市",2020,2.56680468203305,19.5688675513316,"安徽省",340400,223,1,"central"
"淮南市",2021,2.1842911,22.135672,"安徽省",340400,421,1,"central"
"淮南市",2022,1.8017776,24.702477,"安徽省",340400,685,1,"central"
"淮南市",2023,NA,NA,"安徽省",340400,1102,1,"central"
"马鞍山市",1990,NA,NA,"安徽省",340500,0,1,"central"
"马鞍山市",1991,NA,NA,"安徽省",340500,0,1,"central"
"马鞍山市",1992,NA,NA,"安徽省",340500,0,1,"central"
"马鞍山市",1993,NA,NA,"安徽省",340500,0,1,"central"
"马鞍山市",1994,NA,NA,"安徽省",340500,0,1,"central"
"马鞍山市",1995,NA,NA,"安徽省",340500,0,1,"central"
"马鞍山市",1996,NA,NA,"安徽省",340500,0,1,"central"
"马鞍山市",1997,NA,NA,"安徽省",340500,0,1,"central"
