"IID","province","city","income","industry","education","gender","age","health","year","non_cognitive_score","cognitive_score","comprehensive_score"
"4205020000310001",420000,420100,36000,7,12,1,52,3,2014,2.78504324041486,1.07002751891107,2.0380366192564
"4205020000310002",420000,420100,24000,11,9,0,45,3,2014,2.76799510480793,2.3599120994835,2.67439829184683
"4205020000310003",420000,420100,20000,13,15,0,23,3,2016,2.8107729563853,3.03282450878959,2.91331174833453
"4205020000410001",420000,420100,40000,11,15,0,33,4,2014,3.79111795402753,2.37201081821595,3.43291361408118
"4205020000410001",420000,420100,36000,11,15,0,35,5,2016,3.39762527288877,3.22174591083047,3.05426781078462
"4205020000410002",420000,420100,70000,16,12,1,29,3,2014,3.22044347058227,1.72800443502556,2.8410803463531
"4205020000410002",420000,420100,60000,5,12,1,31,4,2016,3.1978402306407,2.07906169786827,3.12645648170722
"4205020000510001",420000,420100,60000,8,15,0,56,5,2016,3.60237472711123,2.33911744934599,3.04277842039323
"4205020000510002",420000,420100,30000,5,12,1,50,4,2014,3.2220633206384,2.32401749876045,2.52889012366706
"4205020001310001",420000,420100,84000,8,9,0,34,5,2014,3.42715198940665,3.23002568143863,3.04532833415954
"4205020001310001",420000,420100,40000,11,6,0,36,3,2016,3.16308171260349,2.39048144063793,2.68406977979149
"4205020001310002",420000,420100,0,11,9,1,40,4,2014,3.22044347058227,2.04401655201807,2.87038521772075
"4205020001310002",420000,420100,60000,4,9,1,41,4,2016,2.83985029179181,2.87808322326999,2.61246514118116
"4205020001410001",420000,420100,70000,5,15,1,37,4,2014,3,3.23002568143863,3.1052924807966
"4205020001410001",420000,420100,42000,11,12,1,39,4,2016,2.78788807390426,2.04865519918562,2.54798577030945
"4205020001410002",420000,420100,20000,11,16,0,35,3,2016,3.18799900266364,2.66636788251167,2.69738749096074
"4205020002310001",420000,420100,20000,11,15,0,47,4,2014,3.6052509480143,2.66604058264597,3.58628337616006
"4205020002310001",420000,420100,24000,11,15,0,49,4,2016,2.61443118882729,2.71985910191116,2.97642181661538
"4205020002310002",420000,420100,24000,12,12,1,51,4,2014,3.57122816053722,2.24405449912626,3.05689587256507
"4205020002310002",420000,420100,46000,12,15,1,53,4,2016,3.16308171260349,3.22174591083047,2.82306593549557
"4205020002810001",420000,420100,60000,8,12,0,49,3,2014,3.60145757081008,2.04401655201807,3.14096457217998
"4205020002810002",420000,420100,30000,14,15,1,51,5,2014,3.36558581467701,2.38791145009522,2.64352715018992
"4205020002810002",420000,420100,45000,3,15,1,53,4,2016,3.63145206251774,3.5347113177089,3.02677613097511
"4205020003010001",420000,420100,30000,11,12,1,56,4,2016,3.0312925691455,1.98784220182031,2.49030406641952
"4205020003010003",420000,420100,24000,8,12,0,28,4,2014,3.01704813560693,2.66604058264597,2.93262342463296
"4205020003610001",420000,420100,30000,8,15,0,23,5,2014,3.17099239755439,2.40001016882767,2.83583383717859
"4205020003610001",420000,420100,70000,8,9,0,25,4,2016,2.99087554267925,2.01186701618031,2.60110197810499
"4205020003710002",420000,420100,70000,13,12,1,44,3,2014,3.20670851882438,2.07201590262979,2.74993606888598
"4205020003710002",420000,420100,1e+05,7,9,1,46,4,2016,3.35771951671727,2.03282450878959,2.57148980689862
"4205020003710003",420000,420100,60000,8,9,0,44,4,2014,3.40848400374359,2.03191783328561,2.85615648743621
"4205020003710003",420000,420100,47000,11,12,0,46,4,2016,3.20795188074939,3.5347113177089,3.40030086981134
"4205020003910001",420000,420100,36000,8,10,1,21,5,2014,2.98181018468557,2.66802896636468,2.92488191184526
"4205020004310001",420000,420100,60000,4,16,0,39,4,2014,3.20670851882438,2.66604058264597,3.07104007117755
"4205020004310001",420000,420100,70000,11,15,0,41,2,2016,3.63145206251774,2.07906169786827,3.16699166658326
"4205020005710001",420000,420100,24000,11,4,0,45,4,2014,3.16985071784689,1.01402881768763,2.41600254970829
"4205020005710001",420000,420100,26400,11,3,0,46,4,2016,3.3877840449117,1.68278013690646,2.67010416744856
"4205020006410001",420000,420100,20000,11,9,1,48,3,2014,2.98133201433694,2.57204876532415,2.39697686361232
"4205020006410001",420000,420100,1e+05,8,15,1,50,3,2016,3.38999927865069,2.71985910191116,3.0172401761736
"4205020006410002",420000,420100,30000,8,9,0,40,4,2014,3.41341703764876,2.24405449912626,2.54326807478859
"4205020006410002",420000,420100,50000,8,16,0,42,5,2016,3.9630262482238,3.22174591083047,3.26890999964674
"4205020006710001",420000,420100,24000,11,9,0,50,4,2014,2.99289343894674,2.03191783328561,2.46312497710632
"4205020006710001",420000,420100,80000,8,12,1,24,5,2016,3.01773764434676,2.07906169786827,2.92071164796242
"4205020007010001",420000,420100,33000,11,15,0,62,3,2016,2.61443118882729,2.66849511061922,2.6252044864707
"4205020007010002",420000,420100,70000,8,15,1,65,4,2016,2.97313789833248,2.39048144063793,2.72262411054319
"4205020007310001",420000,420100,48000,7,15,1,41,4,2014,3.36065278077184,2.70193518336901,3.16538559130646
"4205020007310001",420000,420100,60000,9,15,1,43,3,2016,2.810056185729,3.5347113177089,2.50329697930902
"4205020007310002",420000,420100,40000,8,15,0,37,4,2014,3.21333690952901,3.03191783328561,3.15222952019065
"4205020007310002",420000,420100,60000,9,15,0,40,4,2016,3.35771951671727,2.04865519918562,3.39574338947078
"4205020007410001",420000,420100,80000,8,12,1,25,4,2014,3.56736129959622,2.6898947494001,3.17295433235306
"4205020007410001",420000,420100,50000,8,12,1,27,4,2016,3.18799900266364,2.33911744934599,2.93583806275734
"4205020007410002",420000,420100,24000,8,12,0,29,4,2014,3.79660466502466,1.99602323256257,2.66724929674724
"4205020007610002",420000,420100,38000,7,16,1,30,4,2014,3.38480747743203,2.40001016882767,3.49736666395872
"4206010001400001",420000,420800,30000,15,16,0,43,3,2014,4.04396436203075,2.91600194816484,3.21906284937887
"4206010001400002",420000,420800,25000,13,12,1,45,3,2014,3.64921531004505,1.66802896636468,2.67070668600716
"4206010001400002",420000,420800,36000,13,11,1,47,4,2016,3.63438406691304,2.04865519918562,3.07066691643718
"4206010001500002",420000,420800,80000,13,12,1,57,4,2014,3.56736129959622,1.3400347001668,2.35318773427811
"4206010001700001",420000,420800,50000,16,12,1,53,2,2016,3.39541003914978,1.9957455437849,2.62933742477503
"4206010001700002",420000,420800,15000,7,9,0,50,3,2014,4.02691622642382,1.07002751891107,3.34500545632349
"4206010001900001",420000,420800,40000,12,15,1,62,3,2014,3.42715198940665,1.40001016882767,2.63565786679584
"4206010001900001",420000,420800,168000,12,16,1,64,3,2016,4.40552168925846,2.70344684751636,3.70405387869767
"4206010002200001",420000,420800,120000,10,15,1,39,2,2014,3.00161985005613,3.54404941471242,2.89239198876083
"4206010002200002",420000,420800,20000,11,12,0,36,3,2014,3.58440943520315,1.98801785079462,2.75553704920124
"4206010002400003",420000,420800,15000,1,9,1,43,4,2014,3.7740698184206,1.34401146760423,2.47440128953839
"4206010002500001",420000,420800,20000,12,8,0,46,4,2016,3.43361183187704,1.93918700263469,2.56889593751133
"4206010002500002",420000,420800,30000,13,9,1,47,4,2016,3.16308171260349,1.98784220182031,2.67113349466858
"4206010002800001",420000,420800,30000,3,12,1,53,4,2014,3.7740698184206,2.04401655201807,3.04279829421548
"4206010002800001",420000,420800,120000,8,12,1,55,3,2016,3.01773764434676,2.33911744934599,3.11878217863748
"4206010002800002",420000,420800,10000,3,9,0,51,4,2014,3.79660466502466,1.3400347001668,2.81718223265865
"4206010003000001",420000,420800,37800,16,5,1,61,4,2016,3.16777570244626,1.67516757694126,2.33705382920452
"4206010003200001",420000,420800,13200,3,6,0,49,3,2014,2.72848560633371,0.683987883007491,1.85456733066711
"4206010003200002",420000,420800,0,3,16,1,27,4,2014,3.39029418842916,2.99602323256257,3.28781380823136
"4206010003500002",420000,420800,30000,5,9,1,46,3,2014,3.18804053316132,2.71789410001182,3.00949174936422
"4206010003500003",420000,420800,20000,4,12,0,44,3,2014,3.80039804222888,2.33804631644808,3.13271703545608
"4206010004000001",420000,420800,15000,3,9,1,42,3,2014,3.41665673776103,2.24405449912626,2.84547530606332
"4206010004400001",420000,420800,6000,8,3,1,47,3,2014,2.58658296235124,1.58607758301178,2.22091578559145
"4206010004400002",420000,420800,10000,8,6,0,46,4,2014,3.61235750906756,1.60203649965458,2.61338277001279
"4206010004600001",420000,420800,30000,13,15,1,61,4,2014,3.98133201433694,2.66802896636468,3.57428251603634
"4206010004600001",420000,420800,70000,13,16,1,63,3,2016,3.21779310872645,2.93918700263469,2.93864434181738
"4206010004900002",420000,420800,12000,16,9,1,60,4,2016,2.58658189437184,1.67516757694126,2.09298032521403
"4206010005000001",420000,420800,12000,3,12,1,36,3,2014,2.99175175923924,3.23002568143863,2.66513468396349
"4206010005000002",420000,420800,20000,16,9,1,58,2,2014,3.98464519818598,2.60197821489104,3.26821015651117
"4206010005310001",420000,420800,120000,10,16,1,48,4,2014,3.79660466502466,3.54404941471242,3.16532403302953
"4206010005310002",420000,420800,40000,15,12,0,48,4,2014,3.6052509480143,2.38791145009522,2.89614747749803
"4206010005410001",420000,420800,20000,11,12,1,36,3,2014,3.06156617472964,2.33804631644808,2.8250664081873
"4206010005510001",420000,420800,15000,3,12,1,37,3,2014,3.39029418842916,2.90203141524075,3.21274207852755
"4206010005510001",420000,420800,36000,3,12,1,39,4,2016,2.6122159550883,2.90878050395203,2.31509281923019
"4206010005510003",420000,420800,25300,3,8,0,31,4,2014,3.21665009337805,1.38405125218487,2.93515873008095
"4206010005510003",420000,420800,30000,3,8,0,33,4,2016,3.60557715363816,1.40631213103395,2.91654964920305
"4206010005610001",420000,420800,12000,8,6,0,40,3,2014,2.99554513644346,0.740044868994472,2.66804740719051
"4206010005610002",420000,420800,12000,11,7,1,43,3,2014,3.22537650448744,1.32805255096142,2.07740031647943
"4206010005610003",420000,420800,0,8,9,1,22,4,2014,3.64210874899179,1.36797576601498,2.26119382097187
"4206010006010001",420000,420800,36000,13,16,1,49,3,2014,3.57833472159048,2.38791145009522,3.04344418520544
"4206010006010001",420000,420800,65000,13,16,1,51,5,2016,3.80021495775193,2.66849511061922,3.21059924407377
"4206010006010002",420000,420800,8000,8,15,0,44,5,2014,3.98681872533407,3.23002568143863,3.05030558561857
"4206010006010002",420000,420800,20000,8,15,0,46,5,2016,3.23577160123634,2.39048144063793,3.25701078679484
"4206010006210001",420000,420800,15000,16,12,1,25,3,2014,3.14020931018957,2.64593648214557,3.04032487936154
"4206010006510001",420000,420800,15000,3,12,1,51,3,2014,3.58602928525928,1.37195253345241,2.93232381685996
"4206020000410001",420000,420800,40000,1,3,1,45,5,2014,3.8311811295937,1.08598643555388,2.83970363571404
"4206020000410001",420000,420800,30000,1,3,1,47,4,2016,3.01552241060777,1.68887103922973,2.56997414048187
"4206020000410002",420000,420800,5000,1,3,0,42,5,2014,3.98077833724498,1.68199949928878,3.14845736563309
"4206020000410002",420000,420800,8000,1,3,0,44,5,2016,3.98103431470218,0.981751299497038,2.41022939203833
"4206020000510001",420000,420800,20000,1,8,1,43,4,2014,2.78279622952999,1.94400129877656,2.31520681227378
"4206020000510001",420000,420800,30000,1,8,1,48,3,2016,2.77652570864284,2.26856466390792,1.98946417557893
"4206020000510002",420000,420800,20000,1,7,0,43,5,2014,3.2116435757361,1.94400129877656,2.41097739271279
"4206020000510002",420000,420800,50000,1,8,0,45,4,2016,3.80093172840824,1.71927753791239,3.21585672068288
"4206020000610001",420000,420800,0,1,9,1,55,5,2014,3.79715834211662,2.01601720140635,3.13976468921164
"4206020000610001",420000,420800,7000,1,9,1,57,5,2016,4.38751362278008,1.9957455437849,3.49569978262124
"4206020000710001",420000,420800,50000,5,6,1,42,4,2014,3.20670851882438,1.70193518336901,2.56163446074454
"4206020000710002",420000,420800,30000,3,8,0,33,4,2016,3.36438789213591,2.03282450878959,2.53368848712472
"4206020000810002",420000,420800,0,1,4,1,46,2,2014,4.36396596462088,1.34594156655941,2.90940143618211
"4206020000810002",420000,420800,25000,1,4,1,48,3,2016,4.22691756604721,2.56511781639156,3.72633170552822
"4206020000810003",420000,420800,0,1,3,0,44,3,2014,3.79273780408366,1.66802896636468,3.15656217547026
"4206020000810003",420000,420800,60000,1,4,0,46,3,2016,3.39885331383982,1.98784220182031,2.85241374723444
"4206020000910001",420000,420800,0,1,6,1,60,4,2014,3.18358566960478,0.687964650444921,2.38591182581901
"4206020000910002",420000,420800,0,1,6,0,58,4,2014,3.41341703764876,0.628047466547588,1.75785105115632
"4206020001010001",420000,420800,0,1,9,1,58,3,2014,2.99071991179865,1.32600588247917,2.38236143696891
"4206020001010001",420000,420800,45400,1,9,1,60,4,2016,3.17169489962949,1.3716511761362,2.61228253602923
"4206020001010004",420000,420800,0,3,12,0,24,4,2014,3.16937254749825,2.33804631644808,2.78360665377562
"4206020001210002",420000,420800,0,1,5,1,62,5,2014,4.58989614620028,1.01595891664281,3.40066830789045
"4206020001210002",420000,420800,5000,1,5,1,64,4,2016,3.74622033228528,1.0164122543948,2.36657581090779
"4206020001410001",420000,420800,10000,5,9,1,59,4,2014,3.38698100458012,1.31203534955508,2.63389961094024
"4206020001410001",420000,420800,15000,1,9,1,61,2,2016,3.36783116682595,1.25186162751374,2.08086919391407
"4206020001410002",420000,420800,0,1,6,0,57,2,2014,3.79167163111949,1.27205384973798,2.75638318247097
"4206020001410002",420000,420800,10000,1,5,0,59,2,2016,2.98324954844117,0.121625994730622,2.06042359345551
"4206020001510001",420000,420800,0,1,5,0,52,4,2014,3.42383880555761,0.987959566031085,2.40167970386627
"4206020001610001",420000,420800,10000,5,9,1,59,2,2016,3.60530673150653,1.64263385015105,2.57665545072223
"4206020001710001",420000,420800,0,1,6,0,42,4,2014,3.21826994343418,1.70193518336901,2.56467182171975
"4206020001710001",420000,420800,3000,8,6,0,44,4,2016,3.98076389257056,2.26856466390792,3.05826260982185
"4206020001810001",420000,420800,0,1,9,1,41,5,2014,3.61349918877506,1.34594156655941,2.81387526908203
"4206020001810001",420000,420800,20000,1,9,1,43,5,2016,3.56345616372767,1.98784220182031,3.28164477389774
"4206020001810002",420000,420800,0,1,7,0,40,2,2014,3.98681872533407,1.01402881768763,3.02537273850636
"4206020001810002",420000,420800,20000,1,7,0,42,2,2016,3.45161989835542,1.34124467745354,2.60024975494877
"4206020002510001",420000,420800,10000,1,9,1,64,3,2016,3.58729866502815,2.5958150970736,2.6973290999571
"4206020002510002",420000,420800,5000,1,9,1,62,4,2014,3.60145757081008,1.99602323256257,2.82800257658897
"4206020002510002",420000,420800,10000,1,3,0,64,4,2016,2.83763505805282,0.060812997365311,1.63347125014336
"4206020002610001",420000,420800,3000,1,12,1,41,4,2014,2.55911305883546,2.34401146760423,2.47974476257761
"4206020002610002",420000,420800,0,1,12,0,38,4,2014,3.21116338238092,1.74203325271319,3.00620806035383
"4206020002610002",420000,420800,25000,1,12,0,40,3,2016,3.16999093618525,2.66636788251167,2.99823253328621
"4206020002710001",420000,420800,5000,1,5,1,51,2,2014,2.81033961678255,1.01595891664281,1.84959165130283
"4206020002710001",420000,420800,10000,1,7,1,53,3,2016,3.37572758319565,1.70344684751636,2.6594745790255
"4206020002710002",420000,420800,20000,1,8,0,51,4,2014,3.57122816053722,1.31595383222897,2.50155137593017
"4206020002710002",420000,420800,10000,1,8,0,53,5,2016,3.9921035836303,0.938896220635305,2.77931657678414
"4206020003010002",420000,420800,30000,1,9,1,48,4,2014,2.83394265935733,1.40001016882767,2.35820336012718
"4206020003010002",420000,420800,40000,1,9,1,50,3,2016,3.77628486047972,1.71927753791239,2.97963619766096
"4206020003010003",420000,420800,0,1,7,0,45,3,2014,2.96759706257905,0.756003785637279,2.19650397736425
"4206020003010003",420000,420800,30000,1,8,0,47,3,2016,3.36854793748226,1.30900173266272,2.80808999072338
"4206020003110001",420000,420800,20000,5,6,1,39,4,2014,3.41227738094781,0.987959566031085,1.88113625164944
"4206020003110002",420000,420800,0,1,9,0,33,5,2014,3.0571113111731,0.0559987012234423,2.00626474567132
"4206020003210001",420000,420800,0,1,9,1,58,3,2014,3.59652453690491,2.25802503205035,2.44961173788254
"4206020003210001",420000,420800,8000,1,9,1,60,3,2016,3.20768145861776,2.03282450878959,2.46345957491628
"4206020003610001",420000,420800,0,1,3,0,47,4,2014,3.01373495175789,1.61401864885996,2.13524639655701
"4206020003610001",420000,420800,30000,1,3,0,49,4,2016,4.60237472711123,1.61193656946901,3.14001066936476
"4206020003610002",420000,420800,0,1,6,1,50,2,2014,4.02084151281115,1.36803405077852,2.70883010438605
"4206020003610002",420000,420800,40000,1,6,1,52,2,2016,4.20890949956882,1.03253372679021,2.70346356020583
"4206020003710001",420000,420800,0,1,6,0,56,3,2014,3.41559056479685,1.70193518336901,2.46898349950622
"4206020003710001",420000,420800,5000,1,6,0,58,2,2016,3.60680519458921,1.93493254641959,2.41721908205466
"4206020003710002",420000,420800,10000,1,4,1,58,3,2014,4.02691622642382,0.65598853239577,2.06445898559339
"4206020003710002",420000,420800,20700,5,4,1,60,5,2016,3.78220689127355,1.0164122543948,2.28909253512933
"4207010000500002",420000,421000,40000,3,12,1,38,5,2014,3.76420172760371,2.57204876532415,3.23850470398397
"4207010000600001",420000,421000,20000,3,15,1,46,3,2014,2.59814438696104,3.25802503205035,2.54045101770567
"4207010000600001",420000,421000,35000,3,15,1,48,4,2016,3.43361183187704,2.34549913366864,2.9625388861924
"4207010000600002",420000,421000,4000,11,12,0,46,3,2014,4.21495675958514,2.32600588247917,3.37604502560419
"4207010000600002",420000,421000,36000,8,9,0,48,3,2016,3.39885331383982,2.9957455437849,2.95023037884788
"4207010001000001",420000,421000,22300,11,12,0,50,3,2014,4.02529637636769,2.05792880017862,3.37567983821715
"4207010001000002",420000,421000,23000,3,12,1,56,4,2014,3.79660466502466,1.98801785079462,3.15228760874211
"4207010001000002",420000,421000,32000,3,12,1,58,3,2016,3.41536291723553,2.03282450878959,3.20585354412079
"4207010001500001",420000,421000,35000,3,9,1,42,3,2014,3.7894981039714,2.04401655201807,3.24314324639474
"4207010001500001",420000,421000,30000,3,12,1,44,5,2016,3.20768145861776,3.22174591083047,2.81923775532358
"4207010001500002",420000,421000,20000,3,9,0,39,2,2014,3.2143687569696,3.23002568143863,3.03408926700299
"4207010001500002",420000,421000,10000,3,9,0,41,2,2016,3.34665024778915,2.04865519918562,3.18378939222458
"4207010001700001",420000,421000,40000,3,12,1,40,5,2014,3.23141689257653,2.38791145009522,2.90399467850893
"4207010001700001",420000,421000,40000,3,12,1,42,5,2016,3.62161083454068,2.66636788251167,3.13352514670451
"4207010001700002",420000,421000,20000,3,12,0,34,5,2014,2.80426490316988,2.38791145009522,2.55314757013648
"4207010001700002",420000,421000,30000,3,12,0,36,4,2016,3.57772785918271,2.71985910191116,3.16102045946916
"4207010002100001",420000,421000,24000,11,15,0,42,5,2014,3.99838014994387,2.71789410001182,3.37395954557039
"4207010002100001",420000,421000,30000,15,15,0,44,4,2016,2.79647858672859,3.56511781639156,2.87021401027558
"4207010002300001",420000,421000,24000,3,12,1,55,4,2016,2.99778476626101,2.04865519918562,2.71749693973455
"4207010002300002",420000,421000,24000,8,12,0,50,3,2016,3.80093172840824,2.33911744934599,3.29325300792895
"4207010002600001",420000,421000,30000,3,12,1,42,3,2016,3.41464614657922,1.73172611809146,2.8206443227187
"4207010002600002",420000,421000,31200,3,9,0,39,5,2016,3.19117185522206,2.87808322326999,3.22792220146108
"4207010002800001",420000,421000,40000,16,12,1,44,3,2014,3.79167163111949,2.38791145009522,3.35664495717163
"4207010002800001",420000,421000,40000,3,12,1,46,3,2016,3.61443118882729,2.3759056323513,3.08475142562
"4207010002800002",420000,421000,24000,16,12,0,43,3,2014,2.80485290578542,2.91600194816484,2.84325132785162
"4207010002800002",420000,421000,24000,5,12,0,45,3,2016,3.1608664788645,2.66849511061922,3.0438904917404
"4207010002900001",420000,421000,30000,3,12,1,47,4,2016,3.58340904181342,2.06110377936469,2.96161952838112
"4207010002900002",420000,421000,30000,3,12,0,47,4,2016,3.22691756604721,3.5347113177089,2.97340151824399
"4207010003000001",420000,421000,40000,8,9,0,48,4,2016,3.18204739790131,1.98784220182031,2.36251359719509
"4207010003900001",420000,421000,40000,3,12,1,39,5,2014,3.98788489829824,2.38791145009522,3.46495268846779
"4207010003900001",420000,421000,50000,3,12,1,41,4,2016,3.19756980850908,2.39048144063793,2.89366027585202
"4207010003900002",420000,421000,20000,8,12,0,39,4,2014,3.59652453690491,1.66802896636468,2.68398825375857
"4207010004600001",420000,421000,24600,11,12,1,54,4,2016,3.78097885032249,3.22174591083047,3.08055587560313
"4207010004700001",420000,421000,50000,3,15,1,47,3,2014,3.37608106632264,2.0100520502502,2.93589108787627
"4207010004900001",420000,421000,10000,3,12,0,50,4,2014,3.22044347058227,2.03191783328561,2.98070384357829
"4207010004900002",420000,421000,24000,3,12,1,51,4,2014,4.02084151281115,2.02402258317429,3.28377901204204
"4207010005310001",420000,421000,36000,7,16,1,24,5,2014,3.57995457164661,2.71789410001182,3.23222545622819
"4207010005410001",420000,421000,1e+05,16,15,1,25,4,2014,2.82293288883294,2.66604058264597,2.66636172083974
"4207010005510001",420000,421000,20000,3,12,0,43,3,2014,3.7894981039714,2.38791145009522,2.92909203035829
"4207010005810001",420000,421000,8000,8,9,0,48,2,2014,2.98133201433694,2.91600194816484,2.64221030844914
"4207010005810001",420000,421000,1280,8,9,0,50,2,2016,3.01896568529782,2.0404370687548,2.61944364095624
"4207010005810002",420000,421000,30000,3,9,1,49,3,2014,3.4063104765955,2.33804631644808,2.65860329127303
"4207010005810002",420000,421000,20000,3,9,1,51,3,2016,3.63216883317405,1.6730403488337,2.71241256299591
"4207010005910001",420000,421000,15000,11,9,0,46,4,2014,3.45348021321493,2.57204876532415,2.84128153834134
"4207010005910001",420000,421000,15600,11,9,0,48,4,2016,3.38628558182902,3.22174591083047,2.86572187501136
"4207010005910002",420000,421000,30000,3,9,1,51,3,2014,3.2259301815794,1.71403390210147,2.60176850587574
"4207010005910002",420000,421000,33600,3,9,1,53,5,2016,3.76201316502467,2.04865519918562,3.20526776524838
"4207010006010002",420000,421000,30000,3,12,1,46,4,2014,3.41341703764876,2.33804631644808,3.06853537341321
"4207010006010002",420000,421000,50000,3,12,1,48,5,2016,4.01702087369045,2.66849511061922,3.26025175885074
"4207010006410001",420000,421000,15000,7,15,0,21,5,2014,3.64759545998892,2.00391848267389,2.61196786606838
"4207010006710001",420000,421000,60000,5,16,1,27,5,2014,3.80647275584155,3.57204876532415,3.20825453011501
"4207010006810001",420000,421000,30000,3,12,0,38,4,2014,3.39029418842916,2.0100520502502,2.90087637943609
"4207010006810002",420000,421000,40000,3,12,1,37,4,2014,3.60145757081008,2.01601720140635,3.31895360702326
"4207010006810002",420000,421000,50000,3,9,1,39,5,2016,3.41686138031821,2.39048144063793,2.9570293169237
"4207010006910001",420000,421000,20000,3,9,0,40,3,2014,3.56574144954009,2.04401655201807,3.13520990156965
"4207010007010001",420000,421000,70000,11,12,1,59,4,2016,3.16308171260349,2.90878050395203,2.7927827904036
"4207020000300001",420000,421000,18000,3,12,1,45,3,2014,3.40185561303896,3.23002568143863,3.08781839400603
"4207020000300002",420000,421000,12000,8,12,0,45,3,2014,3.61187933871893,1.99602323256257,2.80236689579786
"4207020000800001",420000,421000,27000,3,9,1,53,4,2014,2.95927533808151,1.33997641540326,2.18552657496361
"4207020000800003",420000,421000,50000,11,12,0,25,4,2014,3.18310749925614,2.07201590262979,2.90218803161471
"4207020000900001",420000,421000,0,8,9,0,42,4,2014,4.17979229240056,2.33804631644808,3.17151914087885
"4207020000900002",420000,421000,50000,3,9,1,43,2,2014,3.83725584320637,2.33804631644808,3.58099475996824
"4207020001100001",420000,421000,30000,11,7,0,49,2,2014,3.7894981039714,1.34395318284069,2.61806277834894
"4207020001300001",420000,421000,60000,8,12,1,45,3,2014,2.82521624824793,2.33804631644808,2.60535104055572
"4207020001300002",420000,421000,20000,8,12,0,45,3,2014,3.13858946013343,2.00198838371871,2.79535157850198
"4207020002200003",420000,421000,24000,3,12,0,41,4,2014,3.59652453690491,2.33804631644808,2.78244121364084
"4207020002300001",420000,421000,14000,8,9,1,58,4,2014,3.22044347058227,1.39995188406413,2.51971787403128
"4207020002300002",420000,421000,20000,8,9,0,57,2,2014,2.82569441859657,1.37195253345241,2.16547392857516
"4207020003300002",420000,421000,20000,11,12,0,40,3,2014,3.43378038011128,2.38791145009522,3.00098310363053
"4207020003400001",420000,421000,30000,3,15,1,42,4,2014,4.02084151281115,2.38791145009522,3.41159336704791
"4207020003800001",420000,421000,15000,8,8,1,33,3,2014,3.57995457164661,2.3599120994835,3.08252977781421
"4207020003800002",420000,421000,15000,8,9,0,28,4,2014,3.39798875209796,1.37195253345241,2.2293498119103
"4207020003900001",420000,421000,25000,8,12,1,47,3,2014,3.59597085981295,2.71789410001182,3.54253419331064
"4207020003900002",420000,421000,18000,8,9,0,46,4,2014,2.79653118128788,2.04401655201807,2.98546635894204
"4207020004400001",420000,421000,30000,15,12,0,44,3,2014,4.02691622642382,3.25802503205035,3.59067084067321
"4207020004400002",420000,421000,25000,11,9,1,46,3,2014,3.98681872533407,3.25802503205035,3.37846489280369
"4207020004400003",420000,421000,10000,3,12,1,20,3,2014,3.79660466502466,3.25802503205035,3.35006392953043
"4207020004800002",420000,421000,36000,11,12,0,32,5,2014,3.17809895860765,3.54404941471242,2.75543298677372
"4207020004900002",420000,421000,60000,5,8,1,31,4,2014,2.996133139059,2.66802896636468,2.78955304229035
"4207020005010002",420000,421000,36000,3,12,1,51,3,2014,3.6052509480143,3.23002568143863,3.05585401372524
"4207020005310002",420000,421000,10000,11,9,0,49,3,2014,2.6013840870733,2.58800768196695,2.31096650527089
"4207020005510001",420000,421000,20000,11,12,1,38,3,2014,3.01373495175789,3.23002568143863,3.13734060452096
"4207020005910002",420000,421000,72000,7,12,1,41,3,2014,2.7537819827014,2.33804631644808,3.01751448266639
"4207020006110001",420000,421000,50000,13,16,0,24,4,2014,3.66464359559585,3.57204876532415,3.20064971682278
"4207020006110002",420000,421000,40000,11,12,1,25,4,2014,3.36065278077184,2.33804631644808,3.06117160818864
"4207020006110003",420000,421000,36000,11,8,0,45,3,2014,3.54869331393315,1.35400523309089,2.68311581678541
"4207020006310001",420000,421000,35000,8,12,0,37,3,2014,3.25122655794709,3.23002568143863,2.53870191956652
"4207020006310002",420000,421000,35000,8,12,1,41,4,2014,3.17261224761052,2.38791145009522,2.90657015614903
"4207020006510001",420000,421000,24000,6,12,1,58,3,2014,4.17979229240056,2.33804631644808,3.25815782920091
"4207020006610001",420000,421000,30000,11,9,1,26,4,2014,3.15887729585263,2.33804631644808,2.94600963459916
"4207020006610005",420000,421000,30000,8,9,0,23,5,2014,2.81582632777968,1.74203325271319,2.7624687662795
"4207020006710001",420000,421000,40000,3,8,1,43,5,2014,3.23248306554071,2.66604058264597,3.05571720973084
"4207030000100001",420000,421000,30000,15,16,0,51,3,2014,3.74932711914486,2.05792880017862,2.79613105685164
"4207030000100002",420000,421000,60000,15,16,1,52,4,2014,3.6322406581749,2.38791145009522,3.17973780066531
"4207030001100001",420000,421000,50000,16,9,1,44,3,2014,2.97470362363231,3.23002568143863,2.80439148193427
"4207030001100001",420000,421000,80000,8,9,1,46,3,2016,3.18772858053201,1.40631213103395,2.47731568620175
"4207030001100002",420000,421000,20000,16,9,0,44,4,2014,3.39029418842916,2.33804631644808,3.3503439584247
"4207030001100003",420000,421000,33000,11,15,1,22,4,2014,3.0802341603927,3.57204876532415,3.02029400404845
"4207030003400001",420000,421000,50000,13,16,1,51,4,2014,3.56736129959622,2.04401655201807,3.18898596319451
"4207030003400002",420000,421000,30000,9,16,0,50,4,2014,3.7740698184206,3.25802503205035,3.58850205137133
